,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
18,0.444924133,0.737088346,0.161486179,-0.414235195,-0.963312536,-0.390484024,1.024125976,-0.220010454,-1.920132661,-0.52850739,-0.794887406,0.124617017,-1.06494196,0.182914048,-0.162483651,-0.098234933,0.856205066,-0.671322667,0.276969531,-0.145347998,-0.270848604,-0.942237625,0.698026509,-1.370267952,-2.008691218,0.804854974,2.291504146,-1.026627389,0.307784466,1.460610788,-1.076902023,-0.612341441,-0.241037464,-0.399966058,-0.954154025,2.195262424,-0.597586824,0.469247741,-0.251718901,0.690194641,-0.446356231,-0.513219444,0.684433005,1.037200947,-0.205907007,0.939466579,1.785578334,-1.304702019,-0.917292588,-0.733503973
19,-0.534705656,-0.81776431,0.1842423,-2.349431054,0.650441426,-0.792062106,-0.933611794,0.281883229,-0.067068494,-1.710813958,0.583982004,-0.964776555,1.545386035,1.232768368,-0.429102268,0.548461268,0.630402474,-0.57011436,0.622843325,-0.155821717,-1.340877548,-0.996333473,0.35307421,0.450602729,0.217371883,0.325339736,0.123069588,0.61928269,0.45829657,0.763015941,-1.849327131,-0.031255215,0.911143363,1.046110011,-1.614068605,0.427404189,-0.605853991,0.126213615,-2.199833373,-0.644393847,-0.750899681,-1.68668456,0.370430687,-1.066255023,-1.373319763,-0.303607354,-1.52827478,1.350558553,0.429785674,0.566672495
20,0.298174657,-0.545736364,0.003123477,0.352151427,-0.56145801,-0.047038737,-0.35875089,-0.640458725,-2.074553414,-1.400186873,0.691397008,0.394834049,-2.898406237,-1.158638586,-1.341459298,1.314946609,-0.110501449,-2.520546119,-0.036811659,0.442494102,-0.223899182,0.503227034,-0.804238323,0.200783613,-2.516052771,-0.250636942,0.883872111,-0.09363342,-0.805942171,-0.52547993,0.579358284,-0.038732573,-1.482406467,1.426795601,0.237242204,-0.310951407,0.288882242,-0.091475959,-0.995495324,-1.282410067,-0.802431249,0.466976149,1.110559256,-1.010937422,-0.979205681,1.317241159,-0.527490811,1.599074795,-0.321562459,-1.43424193
21,1.570506987,1.660849867,0.140042563,-1.008590265,0.68301025,-0.780496472,0.004064302,-1.350014577,0.962236027,-1.69834809,-0.771102236,1.096025982,-0.125764471,0.454880189,1.471832822,-0.040185811,0.301340313,1.35289553,-2.196260748,0.175781231,-0.475987041,-0.194983901,0.580242677,0.689241559,0.543387067,0.517231333,-0.089476741,1.24278962,-1.425403117,1.064263714,0.74248832,-0.326227383,-1.358024648,-0.457127645,-1.174910447,-0.302875461,-0.481405991,0.236004514,-0.121407159,0.234083654,0.173684665,2.37878764,0.294690472,-1.414577886,-0.325661994,0.284084079,0.700584233,0.756288609,-0.383582819,-0.048448398
22,0.766022172,0.502563978,-1.654792966,-0.911179485,-0.016189554,0.56658277,-1.20049392,0.583944164,-0.039715128,0.001164945,-0.599191992,-0.880520405,2.094302688,-0.159549071,0.492565434,0.627863206,-0.799050441,-0.856944011,0.865895339,-1.99568414,-2.148800352,1.373643126,-1.104347557,-1.968377827,0.536459433,-0.513048435,0.679210208,-0.285280555,-0.787705067,0.301478057,-0.198190656,0.719075525,1.700341274,0.667666151,-0.845030017,-1.006225918,-1.410387655,-0.98028796,-0.922320168,1.230139406,0.528848495,-1.007353926,0.720733056,0.042766265,-1.640349125,-1.146472758,-1.277107516,-2.102947829,-2.15490895,-1.157193747
23,0.357612385,-0.427701805,-1.065477656,0.02530132,-0.180301672,1.678209517,-1.844973791,-0.871436076,-1.532679007,-0.622655507,-2.104117076,0.522668356,-0.628950856,-0.589021072,0.769842334,2.677638463,-1.614626933,1.293408739,0.285723613,-0.659206596,-0.086801978,0.474749964,1.489826748,-1.481492083,1.440062154,0.467304344,0.20414997,0.230041643,-1.91582092,0.754896806,0.855773346,-0.122813017,0.46280214,-0.618857145,-0.078614434,0.507659254,0.584330235,1.238947114,-0.838663965,0.253555352,0.647919878,0.863386582,1.704534332,-0.305035743,-0.571844915,-1.385524325,-0.164748732,-0.147842344,-2.527835721,-0.556228576
24,-2.31704207,1.053711389,-0.602295353,2.743223159,-0.449406608,0.830458746,0.75980202,-0.084904384,-0.529218478,0.565764917,-0.800572711,-0.520172104,1.683296524,1.191734772,0.498372888,1.068731578,-1.560148505,1.515133373,-1.336062296,0.936052454,-0.122153182,-0.75200133,-0.286525046,-0.209007796,-1.164147497,-0.461541761,0.063299362,0.514950141,-0.685019105,-1.259119211,-0.271482973,-0.549429558,0.900641167,-1.404319154,-0.156943836,0.591239273,-0.720373238,0.723886934,-0.052694749,0.656016634,0.528211673,-0.360594885,0.815294466,-0.443567491,-0.968410969,-0.322883459,0.283817337,-0.252363304,-0.096114237,1.223789239
25,0.876540546,-0.025284077,0.221854005,-1.901390421,-0.160218397,1.118775014,-1.528740819,0.14301196,0.012109664,-0.270001881,0.512592816,-1.578321277,-0.286175834,-0.35269632,-1.370636873,-0.044570333,-0.127087636,-1.000296515,1.383240847,-0.421519049,-0.579610864,-1.096130588,0.341561686,0.544858079,0.668009892,-0.833386811,-0.630392529,0.708452311,-1.30994605,0.12771395,-0.635094009,1.066277702,-0.191517415,0.172009461,2.002364432,-0.647273702,0.330214667,-0.419605161,1.475450766,-0.586652483,0.022877656,0.810308697,-0.565540887,-0.308341081,-0.797499944,-1.641091524,-0.366125139,-0.125622524,-1.311419386,0.180592977
26,-0.144049243,0.340372556,-1.282128347,0.356706718,0.547400429,1.300807872,0.478036855,-0.313929597,0.117091215,0.092052152,-1.91423641,-0.147486843,0.353197419,-0.177454553,-0.060298281,-0.935715042,0.294606837,-0.54698774,-0.329089139,0.232919004,-0.546132721,-0.184345546,-0.441527388,-0.34599719,1.830964099,1.580621826,-0.130251336,-1.393034768,-0.872923168,0.147330708,0.31169766,0.16560575,-0.375015129,0.598060155,0.786882907,0.155332162,-0.145643795,-1.229357294,1.131818751,0.702295136,0.9279559,-1.046629543,-0.746008854,0.805191043,0.893411025,-1.218995592,-1.812245676,1.026767075,-0.246400739,-1.186593346
27,-0.918963655,1.071155877,0.159648797,-1.656494503,1.018711797,-0.908286424,0.426031617,-0.650558457,-1.258264265,0.15171251,0.379566459,1.572473771,-0.181485023,-1.596958095,-1.016767809,-1.041151905,1.0540733,0.616261121,-0.910546549,-0.607389659,-0.32257603,1.549171636,-0.280263504,1.110545979,0.821271608,-0.59027118,0.49330536,-0.752804351,-0.078282374,1.060981187,0.386785924,-0.382186798,-1.098581521,-1.064949623,-0.605230611,1.837699141,-1.097129613,1.427955441,-0.211643517,0.245631657,0.939267133,-0.415087397,0.707714667,1.959431063,-1.484247797,-0.526638555,-1.452718629,-0.545022018,1.215192345,-0.409655228
28,0.379114678,-0.839886221,-1.304984559,-0.991021617,-2.232771928,1.149888322,0.733994416,1.040731595,1.031889416,0.431742959,0.343037784,-1.282574842,-0.307753284,-0.395216835,-1.173040686,1.504625834,-1.16956405,0.74776755,-0.96079394,-0.724394924,-0.616214552,1.77172981,0.922222132,1.674788567,-1.629623762,0.271938299,0.245080257,-0.36116099,0.693113359,0.335537671,1.376857344,-0.629809326,-2.601057602,-0.348709338,1.224461357,-0.229845228,-2.154153199,-0.44596693,1.252161836,0.129393204,-0.128594041,-0.134534952,-0.804639656,-1.486424673,1.080698703,0.772748355,-0.888636307,0.224902594,1.888165813,-0.325181994
29,-1.336971587,1.554504789,0.232021625,-0.773099502,-0.691597739,-1.8835057,0.162284389,-0.716841543,1.431883494,-0.273920068,0.396973939,0.028962515,-0.673648847,0.174697394,0.14848042,0.972978157,-0.936702836,0.691018855,0.740924975,-0.057012959,-0.280394166,0.282362828,-0.198566765,-0.603535838,-0.589398974,-0.038099475,0.717121693,1.26323654,0.530318268,-0.053009036,0.250921437,0.106901977,1.564104514,-0.641776021,-0.047513259,2.035859014,0.228975416,-1.666130808,0.885024994,0.44001518,0.889224498,1.858659583,-0.929728691,-0.675770401,0.27418659,-0.927003037,0.411676049,0.120370466,-0.29030974,0.123859461
30,-0.756789371,1.073395723,-1.74919464,-2.258179201,-0.509343381,-2.17542397,1.021573568,0.551356547,-0.308054237,-0.819808482,-0.054995521,-0.112547669,-0.854468696,-1.057699889,-0.085086097,-1.595734748,-0.33045182,1.267415454,-0.454619471,0.652813154,-0.542459315,0.976938773,-1.432062977,2.39074022,-0.791209313,1.040345307,1.090926436,0.161597434,0.275200544,-0.974334858,-1.875544429,0.467692455,0.126237085,0.268167438,0.585320822,0.233798884,0.90828194,0.442749425,0.955881503,-0.319518717,-1.31829924,0.339772518,-0.033469686,-1.239140043,-0.182661495,0.353916564,-0.319503439,0.70034147,0.661490205,0.813737996
31,-1.159100702,0.855401779,-1.058998674,1.029467801,-0.208870772,-0.998387838,0.048971681,0.911102719,-0.473248898,0.529505445,-0.297649041,0.005739252,-1.3673546,-0.460409977,-0.571592733,0.585457861,1.493445135,-0.350206186,0.970474519,1.529024112,1.493610145,1.150098472,1.195595782,-1.901920062,-1.40651868,-1.636825433,1.055609513,0.77490141,-0.458481377,0.226382985,2.025443546,-0.986214084,-0.14562267,-0.537477478,-1.792152201,-0.748459044,-0.931478513,-0.636612657,-0.447504687,3.15859282,-0.675905149,-0.380560901,1.136486786,-0.02376912,2.093257124,0.973772618,-0.11256036,0.760996295,-0.262246695,0.577489219
32,1.958617458,0.269168146,1.948745538,-0.662634467,0.391590916,-0.975863451,0.199083753,0.903318297,-0.311000975,1.206218072,-0.941103427,1.398818641,0.855722378,-0.903771283,0.214935092,-0.030446829,-1.943002027,-0.153363482,-0.567443798,-1.326527903,1.970458469,0.376816862,-1.672952869,-0.068466549,1.480259125,-1.179085517,0.738644945,0.040468599,-0.430347682,-1.72418971,-1.008954457,0.520762281,0.482715286,-0.768911565,-0.731639415,0.790771014,-1.056764514,0.289954878,-0.379096889,-0.665998386,-0.331208651,0.10772241,-0.998355386,0.75277462,-0.544601334,-0.147368943,-1.116502037,0.942775258,1.987117513,0.580728212
33,-0.649355604,-0.463431912,1.833347211,-0.674185949,-0.492659968,-0.02831446,0.160033639,2.125741482,0.893221124,-0.324492058,-0.392582431,1.691787889,-0.534944712,-1.045110051,-0.478565874,0.062101013,-0.690650488,1.953209276,-1.59200617,-0.378023589,0.389140248,0.19975022,0.256698973,0.125854983,-0.839297303,0.2848252,-0.815362241,-0.885694538,-1.223462339,0.436648632,0.256945433,-0.38108923,-0.193613741,-0.969823273,-1.375848738,-0.159121667,1.958629971,1.160762637,-1.37586112,-0.075230968,0.320699311,0.351301384,1.516322852,-2.316482542,-1.261924955,0.487372017,1.137779613,1.235681258,-0.501153303,0.841262715
34,-0.971729967,-0.727930164,0.810541216,-0.812094589,0.265636708,0.838890749,0.190626403,0.75784254,-0.723438819,0.248203194,-0.420033816,0.848356058,-0.011231576,-0.085718447,-0.180062694,0.313666376,-0.831463898,0.201117897,-0.227893586,-0.546821778,-1.563537985,0.013468564,-0.169248859,-1.120180545,-0.618517706,-0.212703834,-0.227716054,-0.462082574,-0.401983521,-0.834911423,-0.644495351,1.127809594,-0.190097596,0.820398074,0.427141497,-0.602779349,-0.286023754,-0.685160494,-0.191579171,-0.532830178,-0.595392988,-0.445101649,-0.614629393,-1.271565661,0.807535704,-0.929024291,0.136022679,0.192956078,0.755655164,-0.939684218
35,0.350407481,0.76295095,-0.553565138,-1.147850291,1.152843923,1.230475515,-0.297392938,0.314315326,1.454863218,0.393187,-0.965636875,-1.2025521,-0.0819621,0.367167643,-1.211653505,0.999984594,0.622095744,-0.392035933,1.183439431,-0.155726524,1.335203634,0.294793098,0.357515695,-0.59717711,-1.617620282,0.424899164,0.140057671,0.421518774,0.291026778,-1.066049565,-2.015206214,-0.420921525,-1.65102124,-1.74613087,0.030406994,1.09377601,-1.107848776,1.35683673,-0.996484282,-0.853074628,1.656143616,0.202243642,-0.141977583,0.356988365,-0.619348659,0.287330978,1.082899372,1.445465557,0.406035383,-0.537328762
36,0.683616329,-0.461804572,-0.321181255,-0.69021946,0.283202227,0.073343801,0.74748689,1.325006237,0.448660638,-0.925051698,0.427585216,0.446199007,-0.029566609,-0.126377631,0.061957056,2.903275187,-1.659863759,-1.750710026,0.147867722,-0.404035941,-0.319658797,-0.353144048,0.153265356,0.481616895,-0.514650922,1.317958529,0.103887025,1.279728375,-0.691921261,0.355868906,0.213561707,-1.528878763,0.571282925,-0.529949084,2.624293677,0.789991507,0.672669233,0.986661492,-0.901559976,0.049385756,-0.430199364,0.187636939,-0.680577379,-1.045345281,0.009358147,0.297835942,0.456863653,-0.136138183,-0.855445189,0.7555684
37,1.13269143,-0.750375916,-1.159520658,-1.259189267,1.3193528,-1.727899215,-0.425377805,-0.847828721,0.812549051,0.934825399,-0.226873543,1.250845764,-1.026685753,-0.061931238,0.044130184,0.155788259,-1.360956895,2.133065767,2.299896398,1.101829051,1.36855009,0.753656029,-0.259299446,0.08947488,-1.184194772,0.386382,0.969190929,-0.420935244,-0.282460787,-0.465279801,-0.560585757,-1.162771847,-1.300944705,-1.275906313,0.219847973,-2.010116748,0.480235965,-0.617168964,-0.523755725,2.214577064,0.64930593,0.853449077,0.302267597,1.147093316,2.356070668,-0.9835832,0.80303281,-0.479227142,-0.465686497,0.330873621
38,1.779167099,0.065948005,-2.889296462,-0.054410938,1.096937811,-1.089973911,1.529911738,0.872059787,0.870879969,-0.030468911,0.843601998,0.904527581,-0.863370392,0.782097897,0.230996197,-0.342538995,-0.936681943,-0.99484863,1.255874626,-0.029155175,-0.900423143,0.952896558,2.460744434,-1.86917759,-0.179987424,-0.251328792,-1.843349146,-0.24769971,0.646072822,-0.580044476,0.571330658,-0.103738915,0.314055504,1.806454626,1.703265189,0.705892227,0.072833906,-1.552626777,-0.211097958,-0.62428724,0.071417248,-0.584996869,0.761885645,0.191919843,3.251380698,1.406563659,-0.478505023,-1.480112168,0.681631232,-0.084287941
39,0.624713952,-0.260223862,0.837730611,-2.698381486,-1.031713442,-0.927408217,-1.140420031,0.34125218,1.08419012,0.622958434,-0.258856823,-1.177727883,1.587126281,-1.676292838,-0.575830334,-0.361139035,0.032100943,-0.495083442,-1.612534631,-1.419685939,-0.014561312,0.749424459,0.49190893,0.758614949,-1.097251928,-0.244111821,-0.463502975,-0.004367578,1.197133684,1.166267103,-1.201862206,2.132877676,-0.65365431,0.614362862,-0.23351071,0.332861887,0.32773684,0.304249448,-0.389858076,-0.159814584,-0.398434163,1.333351105,-0.998038057,0.682556561,-0.700831483,-0.495974049,0.369627551,-0.392141132,-0.243537341,-2.135426392
40,0.682708922,1.600384065,1.408580756,0.197871955,0.662132848,-0.061861191,0.007027091,-0.1491293,-1.217791422,-0.366004797,-0.559156863,1.342892175,-0.05647951,-0.151193245,-1.24844338,1.331828231,0.842042783,1.355183938,-0.252137467,-2.072928879,0.130212332,0.766405912,-1.203663491,-0.496779149,-1.562355099,-0.055734822,0.499190131,-0.528697777,0.044998609,0.853655726,0.462053861,0.234676213,0.201444355,1.774775752,-0.652425843,-0.408845717,0.256859882,0.720196891,0.199301466,-1.289661981,-0.744162013,-0.004078251,0.728365563,0.269839742,0.24305101,-1.311838072,-0.770588067,-0.247153001,-1.47646362,0.959658681
41,-0.000902182,0.469055155,1.785198147,-0.003923497,-0.590961465,-1.812944413,0.74407226,0.493729644,0.216391487,0.700498974,-0.20298875,-0.393263345,2.460248732,-1.140707034,0.14171381,-0.226972128,0.695020885,0.754696562,-2.661017342,-1.839719433,0.104723293,0.068122962,0.61022243,0.40420659,1.111925305,1.855747023,-1.030046649,1.435536791,0.013265913,-0.350933182,0.100196248,0.054286634,-1.048819502,-0.908087152,-1.156755899,1.291128436,-0.377301769,0.230725651,0.785823706,0.253873136,-0.509860576,-0.429998286,-0.832870814,2.479557534,0.850664182,0.699010616,-0.95289211,0.489833968,-0.683595788,0.109864892
